1441542762,31;1;39,2
1441542762,31;2;35,4
1441542762,71;1;39,1
1441542762,71;2;35,4
1441542763,12;1;39,2
1441542763,12;2;35,4
1441542763,52;1;39,2
1441542763,52;2;35,4
1441542763,92;1;39,1
1441542763,92;2;35,4
1441542764,33;1;39,0
1441542764,33;2;35,4
1441542764,73;1;39,2
1441542764,73;2;35,4
1441542765,13;1;39,1
1441542765,13;2;35,4
1441542765,53;1;39,1
1441542765,53;2;35,2
1441542765,94;1;39,1
1441542765,94;2;35,4
1441542766,34;1;39,3
1441542766,34;2;35,4
1441542766,74;1;39,2
1441542766,74;2;35,4
1441542767,15;1;39,0
1441542767,15;2;35,4
1441542767,55;1;39,0
1441542767,55;2;35,4
1441542767,95;1;39,0
1441542767,95;2;35,3
1441542768,35;1;39,2
1441542768,35;2;35,4
1441542768,76;1;39,1
1441542768,76;2;35,4
1441542769,16;1;39,1
1441542769,16;2;35,4
1441542769,56;1;39,1
1441542769,56;2;35,5
1441542769,96;1;39,1
1441542769,96;2;35,4
1441542770,37;1;39,1
1441542770,37;2;35,4
1441542770,77;1;39,1
1441542770,77;2;35,4
1441542771,17;1;39,2
1441542771,17;2;35,5
1441542771,58;1;39,2
1441542771,58;2;35,3
1441542771,98;1;39,3
1441542771,98;2;35,4
1441542772,38;1;39,2
1441542772,38;2;35,3
1441542772,78;1;39,2
1441542772,78;2;35,4
1441542773,19;1;39,3
1441542773,19;2;35,4
1441542773,59;1;39,2
1441542773,59;2;35,3
1441542773,99;1;39,2
1441542773,99;2;35,4
1441542774,4;1;39,2
1441542774,4;2;35,4
1441542774,8;1;39,1
1441542774,8;2;35,3
1441542775,2;1;39,0
1441542775,2;2;35,4
1441542775,6;1;39,1
1441542775,6;2;35,3
1441542776,01;1;39,0
1441542776,01;2;35,4
1441542776,41;1;39,3
1441542776,41;2;35,4
1441542776,81;1;39,0
1441542776,81;2;35,4
1441542777,21;1;39,1
1441542777,21;2;35,4
1441542777,62;1;39,2
1441542777,62;2;35,4
1441542778,02;1;39,2
1441542778,02;2;35,4
1441542778,42;1;39,3
1441542778,42;2;35,3
1441542778,83;1;39,2
1441542778,83;2;35,4
1441542779,23;1;39,2
1441542779,23;2;35,4
1441542779,63;1;39,2
1441542779,63;2;35,4
1441542780,03;1;39,2
1441542780,03;2;35,4
1441542780,44;1;39,1
1441542780,44;2;35,4
1441542780,84;1;39,1
1441542780,84;2;35,3
1441542781,24;1;39,2
1441542781,24;2;35,3
1441542781,65;1;39,1
1441542781,65;2;35,4
1441542782,05;1;39,1
1441542782,05;2;35,3
1441542782,45;1;39,1
1441542782,45;2;35,4
1441542782,85;1;39,1
1441542782,85;2;35,2
1441542783,26;1;39,2
1441542783,26;2;35,2
1441542783,66;1;39,0
1441542783,66;2;35,3
1441542784,06;1;39,2
1441542784,06;2;35,4
1441542784,46;1;39,4
1441542784,46;2;35,4
1441542784,87;1;39,1
1441542784,87;2;35,2
1441542785,27;1;39,1
1441542785,27;2;35,4
1441542785,67;1;39,0
1441542785,67;2;35,3
1441542786,08;1;39,2
1441542786,08;2;35,4
1441542786,48;1;39,2
1441542786,48;2;35,4
1441542786,88;1;39,0
1441542786,88;2;35,2
1441542787,28;1;39,0
1441542787,28;2;35,4
1441542787,69;1;38,9
1441542787,69;2;35,4
1441542788,09;1;39,1
1441542788,09;2;35,3
1441542788,49;1;39,1
1441542788,49;2;35,5
1441542788,9;1;39,1
1441542788,9;2;35,2
1441542789,3;1;39,2
1441542789,3;2;35,3
1441542789,7;1;39,2
1441542789,7;2;35,3
1441542790,1;1;39,1
1441542790,1;2;35,4
1441542790,51;1;39,2
1441542790,51;2;35,4
1441542790,91;1;39,1
1441542790,91;2;35,2
1441542791,31;1;39,1
1441542791,31;2;35,5
1441542791,72;1;39,1
1441542791,72;2;35,3
1441542804,86;1;39,0
1441542804,86;2;35,2
1441542806,76;1;39,2
1441542806,76;2;35,4
1441542807,17;1;39,2
1441542807,17;2;35,4
1441542807,57;1;39,1
1441542807,57;2;35,3
1441542807,97;1;39,1
1441542807,97;2;35,4
1441542808,37;1;39,1
1441542808,37;2;35,2
1441542808,78;1;39,1
1441542808,78;2;35,4
1441542809,18;1;39,2
1441542809,18;2;35,4
1441542809,58;1;39,3
1441542809,58;2;35,2
1441542809,98;1;39,2
1441542809,98;2;35,4
1441542810,39;1;39,0
1441542810,39;2;35,3
1441542810,79;1;39,1
1441542810,79;2;35,4
1441542811,19;1;39,1
1441542811,19;2;35,4
1441542811,6;1;39,1
1441542811,6;2;35,4
1441542812,0;1;39,1
1441542812,0;2;35,3
1441542812,4;1;39,0
1441542812,4;2;35,2
1441542812,8;1;39,3
1441542812,8;2;35,5
1441542813,21;1;39,2
1441542813,21;2;35,4
1441542813,61;1;39,2
1441542813,61;2;35,4
1441542814,01;1;39,1
1441542814,01;2;35,4
1441542814,42;1;39,2
1441542814,42;2;35,3
1441542814,82;1;39,1
1441542814,82;2;35,5
1441542815,22;1;39,2
1441542815,22;2;35,4
1441542815,62;1;39,1
1441542815,62;2;35,3
1441542816,03;1;39,1
1441542816,03;2;35,5
1441542816,43;1;39,0
1441542816,43;2;35,3
1441542816,83;1;39,2
1441542816,83;2;35,5
1441542817,23;1;39,1
1441542817,23;2;35,4
1441542817,64;1;39,2
1441542817,64;2;35,4
1441542818,04;1;39,3
1441542818,04;2;35,4
1441542818,44;1;39,2
1441542818,44;2;35,4
1441542818,85;1;39,1
1441542818,85;2;35,5
1441542819,25;1;39,2
1441542819,25;2;35,4
1441542819,65;1;39,0
1441542819,65;2;35,4
1441542820,05;1;39,1
1441542820,05;2;35,5
1441542820,46;1;39,2
1441542820,46;2;35,4
1441542820,86;1;39,1
1441542820,86;2;35,4
1441542821,26;1;39,1
1441542821,26;2;35,4
1441542821,67;1;39,1
1441542821,67;2;35,3
1441542822,07;1;39,1
1441542822,07;2;35,4
1441542822,47;1;39,2
1441542822,47;2;35,3
1441542822,87;1;39,1
1441542822,87;2;35,4
1441542823,28;1;39,2
1441542823,28;2;35,4
1441542823,68;1;39,1
1441542823,68;2;35,4
1441542824,08;1;39,2
1441542824,08;2;35,6
1441542824,49;1;39,1
1441542824,49;2;35,3
1441542824,89;1;39,1
1441542824,89;2;35,5
1441542825,29;1;39,1
1441542825,29;2;35,4
1441542825,69;1;39,3
1441542825,69;2;35,3
1441542826,1;1;39,2
1441542826,1;2;35,4
1441542826,5;1;39,1
1441542826,5;2;35,4
1441542826,9;1;39,2
1441542826,9;2;35,4
1441542827,3;1;39,1
1441542827,3;2;35,4
1441542827,71;1;39,2
1441542827,71;2;35,4
1441542828,11;1;39,2
1441542828,11;2;35,4
1441542828,51;1;39,1
1441542828,51;2;35,3
1441542828,92;1;39,2
1441542828,92;2;35,4
1441542829,32;1;39,2
1441542829,32;2;35,4
1441542829,72;1;39,2
1441542829,72;2;35,4
1441542830,12;1;39,2
1441542830,12;2;35,5
1441542830,53;1;39,2
1441542830,53;2;35,5
1441542830,93;1;39,1
1441542830,93;2;35,5
1441542831,33;1;39,1
1441542831,33;2;35,5
1441542831,74;1;39,0
1441542831,74;2;35,4
1441542832,14;1;39,1
1441542832,14;2;35,4
1441542832,54;1;39,4
1441542832,54;2;35,4
1441542832,94;1;39,2
1441542832,94;2;35,4
1441542833,35;1;39,1
1441542833,35;2;35,4
1441542833,75;1;39,3
1441542833,75;2;35,4
1441542834,15;1;39,2
1441542834,15;2;35,4
1441542834,55;1;39,2
1441542834,55;2;35,6
1441542834,96;1;39,2
1441542834,96;2;35,4
1441542835,36;1;39,1
1441542835,36;2;35,4
1441542835,76;1;39,1
1441542835,76;2;35,4
1441542836,17;1;39,2
1441542836,17;2;35,4
1441542836,57;1;39,1
1441542836,57;2;35,4
1441542836,97;1;39,0
1441542836,97;2;35,4
1441542837,37;1;39,0
1441542837,37;2;35,4
1441542837,78;1;39,1
1441542837,78;2;35,4
1441542838,18;1;39,1
1441542838,18;2;35,6
1441542838,58;1;39,0
1441542838,58;2;35,5
1441542838,99;1;39,2
1441542838,99;2;35,4
1441542839,39;1;39,2
1441542839,39;2;35,3
1441542839,79;1;39,0
1441542839,79;2;35,4
1441542840,19;1;39,1
1441542840,19;2;35,4
1441542840,6;1;39,0
1441542840,6;2;35,4
1441542841,0;1;39,1
1441542841,0;2;35,4
1441542841,4;1;39,0
1441542841,4;2;35,4
1441542841,81;1;39,2
1441542841,81;2;35,4
1441542842,21;1;39,1
1441542842,21;2;35,4
1441542842,61;1;38,9
1441542842,61;2;35,3
1441542843,01;1;39,1
1441542843,01;2;35,4
1441542843,42;1;39,2
1441542843,42;2;35,4
1441542843,82;1;38,8
1441542843,82;2;35,4
1441542844,22;1;39,1
1441542844,22;2;35,4
1441542844,62;1;39,1
1441542844,62;2;35,3
1441542845,03;1;39,1
1441542845,03;2;35,3
1441542845,43;1;39,0
1441542845,43;2;35,5
1441542845,83;1;39,1
1441542845,83;2;35,3
1441542846,24;1;39,1
1441542846,24;2;35,4
1441542846,64;1;39,0
1441542846,64;2;35,1
1441542847,04;1;39,1
1441542847,04;2;35,4
1441542847,44;1;39,2
1441542847,44;2;35,4
1441542847,85;1;39,1
1441542847,85;2;35,4
1441542848,25;1;39,2
1441542848,25;2;35,4
1441542848,65;1;39,1
1441542848,65;2;35,4
1441542849,06;1;39,1
1441542849,06;2;35,4
1441542849,46;1;39,0
1441542849,46;2;35,4
1441542849,86;1;39,0
1441542849,86;2;35,3
1441542850,26;1;39,1
1441542850,26;2;35,6
1441542850,67;1;38,9
1441542850,67;2;35,4
1441542851,07;1;39,2
1441542851,07;2;35,4
1441542851,47;1;39,2
1441542851,47;2;35,4
1441542851,87;1;39,0
1441542851,87;2;35,4
1441542852,28;1;39,1
1441542852,28;2;35,6
1441542852,68;1;39,2
1441542852,68;2;35,3
1441542853,08;1;38,9
1441542853,08;2;35,4
1441542853,49;1;39,0
1441542853,49;2;35,4
1441542853,89;1;38,9
1441542853,89;2;35,4
1441542854,29;1;39,0
1441542854,29;2;35,4
1441542854,69;1;39,0
1441542854,69;2;35,4
1441542855,1;1;38,9
1441542855,1;2;35,4
1441542855,5;1;39,0
1441542855,5;2;35,4
1441542855,9;1;39,0
1441542855,9;2;35,4
1441542856,31;1;38,9
1441542856,31;2;35,4
1441542856,71;1;39,1
1441542856,71;2;35,2
1441542857,11;1;39,0
1441542857,11;2;35,4
1441542857,51;1;39,1
1441542857,51;2;35,4
1441542857,92;1;39,1
1441542857,92;2;35,3
1441542858,32;1;39,0
1441542858,32;2;35,4
1441542858,72;1;39,0
1441542858,72;2;35,2
1441542859,13;1;39,0
1441542859,13;2;35,3
1441542859,53;1;39,0
1441542859,53;2;35,4
1441542859,93;1;39,0
1441542859,93;2;35,2
1441542860,33;1;39,1
1441542860,33;2;35,3
1441542860,74;1;38,9
1441542860,74;2;35,4
1441542861,14;1;38,9
1441542861,14;2;35,4
1441542861,54;1;39,1
1441542861,54;2;35,4
1441542861,94;1;39,1
1441542861,94;2;35,2
1441542862,35;1;39,0
1441542862,35;2;35,4
1441542862,75;1;39,0
1441542862,75;2;35,4
1441542863,15;1;39,0
1441542863,15;2;35,3
1441542863,56;1;38,9
1441542863,56;2;35,4
1441542863,96;1;39,1
1441542863,96;2;35,4
1441542864,36;1;39,0
1441542864,36;2;35,4
1441542864,76;1;39,0
1441542864,76;2;35,5
1441542865,17;1;39,0
1441542865,17;2;35,3
1441542865,57;1;39,1
1441542865,57;2;35,4
1441542865,97;1;39,1
1441542865,97;2;35,2
1441542866,38;1;39,1
1441542866,38;2;35,4
1441542866,78;1;39,0
1441542866,78;2;35,4
1441542867,18;1;38,9
1441542867,18;2;35,2
1441542867,58;1;39,1
1441542867,58;2;35,4
1441542867,99;1;39,0
1441542867,99;2;35,2
1441542868,39;1;39,0
1441542868,39;2;35,4
1441542868,79;1;39,0
1441542868,79;2;35,4
1441542869,19;1;39,0
1441542869,19;2;35,3
1441542869,6;1;38,9
1441542869,6;2;35,3
1441542870,0;1;38,9
1441542870,0;2;35,4
1441542870,4;1;39,0
1441542870,4;2;35,4
1441542870,81;1;38,8
1441542870,81;2;35,4
1441542871,21;1;39,1
1441542871,21;2;35,3
1441542871,61;1;39,1
1441542871,61;2;35,4
1441542872,01;1;39,0
1441542872,01;2;35,2
1441542872,42;1;38,9
1441542872,42;2;35,4
1441542872,82;1;39,2
1441542872,82;2;35,4
1441542873,22;1;39,2
1441542873,22;2;35,3
1441542873,63;1;39,0
1441542873,63;2;35,4
1441542874,03;1;39,1
1441542874,03;2;35,3
1441542874,43;1;38,9
1441542874,43;2;35,3
1441542874,83;1;39,1
1441542874,83;2;35,4
1441542875,24;1;39,2
1441542875,24;2;35,3
1441542875,64;1;39,1
1441542875,64;2;35,4
1441542876,04;1;38,9
1441542876,04;2;35,3
1441542876,44;1;39,0
1441542876,44;2;35,3
1441542876,85;1;39,0
1441542876,85;2;35,5
1441542877,25;1;38,9
1441542877,25;2;35,2
1441542877,65;1;38,9
1441542877,65;2;35,4
1441542878,06;1;38,8
1441542878,06;2;35,3
1441542878,46;1;39,0
1441542878,46;2;35,4
1441542878,86;1;39,0
1441542878,86;2;35,4
1441542879,26;1;39,0
1441542879,26;2;35,3
1441542879,67;1;38,9
1441542879,67;2;35,5
1441542880,07;1;39,0
1441542880,07;2;35,4
1441542880,47;1;39,1
1441542880,47;2;35,3
1441542880,88;1;39,1
1441542880,88;2;35,4
1441542881,28;1;39,1
1441542881,28;2;35,3
1441542881,68;1;39,2
1441542881,68;2;35,5
1441542882,08;1;38,9
1441542882,08;2;35,4
1441542882,49;1;39,0
1441542882,49;2;35,5
1441542882,89;1;38,9
1441542882,89;2;35,4
1441542883,29;1;39,1
1441542883,29;2;35,3
1441542883,7;1;39,0
1441542883,7;2;35,3
1441542884,1;1;39,0
1441542884,1;2;35,3
1441542884,5;1;38,9
1441542884,5;2;35,4
1441542884,9;1;39,0
1441542884,9;2;35,4
1441542885,31;1;39,0
1441542885,31;2;35,4
1441542885,71;1;39,1
1441542885,71;2;35,4
1441542886,11;1;38,9
1441542886,11;2;35,4
1441542886,51;1;38,9
1441542886,51;2;35,4
1441542886,92;1;39,0
1441542886,92;2;35,4
1441542887,32;1;39,1
1441542887,32;2;35,3
1441542887,72;1;39,1
1441542887,72;2;35,4
1441542888,13;1;39,0
1441542888,13;2;35,2
1441542888,53;1;38,8
1441542888,53;2;35,4
1441542888,93;1;39,1
1441542888,93;2;35,5
1441542889,33;1;39,1
1441542889,33;2;35,4
1441542889,74;1;38,9
1441542889,74;2;35,4
1441542890,14;1;39,0
1441542890,14;2;35,4
1441542890,54;1;38,9
1441542890,54;2;35,4
1441542890,95;1;39,0
1441542890,95;2;35,4
1441542891,35;1;38,9
1441542891,35;2;35,2
1441542891,75;1;39,1
1441542891,75;2;35,4
1441542892,15;1;38,9
1441542892,15;2;35,4
1441542892,56;1;38,9
1441542892,56;2;35,2
1441542892,96;1;38,9
1441542892,96;2;35,4
1441542893,36;1;38,8
1441542893,36;2;35,3
1441542893,77;1;38,9
1441542893,77;2;35,4
1441542894,17;1;38,9
1441542894,17;2;35,4
1441542894,57;1;38,9
1441542894,57;2;35,4
1441542894,97;1;39,1
1441542894,97;2;35,4
1441542895,38;1;38,8
1441542895,38;2;35,3
1441542895,78;1;38,8
1441542895,78;2;35,4
1441542896,18;1;39,1
1441542896,18;2;35,3
1441542896,58;1;39,0
1441542896,58;2;35,3
1441542896,99;1;39,1
1441542896,99;2;35,4
1441542897,39;1;39,1
1441542897,39;2;35,3
1441542897,79;1;39,1
1441542897,79;2;35,3
1441542898,2;1;39,0
1441542898,2;2;35,3
1441542898,6;1;38,9
1441542898,6;2;35,3
1441542899,0;1;38,9
1441542899,0;2;35,4
1441542899,4;1;39,0
1441542899,4;2;35,1
1441542899,81;1;39,0
1441542899,81;2;35,4
1441542900,21;1;38,9
1441542900,21;2;35,4
1441542900,61;1;39,0
1441542900,61;2;35,3
1441542901,02;1;39,0
1441542901,02;2;35,4
1441542901,42;1;39,1
1441542901,42;2;35,3
1441542901,82;1;38,9
1441542901,82;2;35,4
1441542902,22;1;38,9
1441542902,22;2;35,4
1441542902,63;1;38,8
1441542902,63;2;35,3
1441542903,03;1;39,1
1441542903,03;2;35,4
1441542903,43;1;38,7
1441542903,43;2;35,3
1441542903,83;1;39,1
1441542903,83;2;35,6
1441542904,24;1;38,9
1441542904,24;2;35,4
1441542904,64;1;39,0
1441542904,64;2;35,3
1441542905,04;1;39,0
1441542905,04;2;35,5
1441542905,45;1;39,1
1441542905,45;2;35,4
1441542905,85;1;39,2
1441542905,85;2;35,5
1441542906,25;1;38,9
1441542906,25;2;35,4
1441542906,65;1;38,9
1441542906,65;2;35,2
1441542907,06;1;39,0
1441542907,06;2;35,4
1441542907,46;1;39,0
1441542907,46;2;35,2
1441542907,86;1;39,0
1441542907,86;2;35,4
1441542908,27;1;38,8
1441542908,27;2;35,4
1441542908,67;1;39,0
1441542908,67;2;35,4
1441542909,07;1;39,1
1441542909,07;2;35,4
1441542909,47;1;38,9
1441542909,47;2;35,4
1441542909,88;1;39,0
1441542909,88;2;35,4
1441542910,28;1;39,0
1441542910,28;2;35,4
1441542910,68;1;39,1
1441542910,68;2;35,4
1441542911,09;1;39,0
1441542911,09;2;35,4
1441542911,49;1;38,9
1441542911,49;2;35,4
1441542911,89;1;38,9
1441542911,89;2;35,4
1441542912,29;1;39,1
1441542912,29;2;35,4
1441542912,7;1;38,9
1441542912,7;2;35,3
1441542913,1;1;38,9
1441542913,1;2;35,5
1441542913,5;1;38,9
1441542913,5;2;35,3
1441542913,9;1;39,0
1441542913,9;2;35,4
1441542914,31;1;39,1
1441542914,31;2;35,4
1441542914,71;1;39,0
1441542914,71;2;35,4
1441542915,11;1;38,9
1441542915,11;2;35,4
1441542915,52;1;38,9
1441542915,52;2;35,2
1441542915,92;1;39,0
1441542915,92;2;35,5
1441542916,32;1;38,9
1441542916,32;2;35,4
1441542916,72;1;39,1
1441542916,72;2;35,3
1441542917,13;1;39,1
1441542917,13;2;35,6
1441542917,53;1;39,0
1441542917,53;2;35,3
1441542917,93;1;39,0
1441542917,93;2;35,4
1441542918,34;1;39,1
1441542918,34;2;35,3
1441542918,74;1;39,0
1441542918,74;2;35,4
1441542919,14;1;38,9
1441542919,14;2;35,4
1441542919,54;1;38,9
1441542919,54;2;35,4
1441542919,95;1;38,9
1441542919,95;2;35,4
1441542920,35;1;38,9
1441542920,35;2;35,4
1441542920,75;1;38,9
1441542920,75;2;35,3
1441542921,15;1;38,9
1441542921,15;2;35,5
1441542921,56;1;39,0
1441542921,56;2;35,4
1441542921,96;1;38,9
1441542921,96;2;35,4
1441542922,36;1;39,2
1441542922,36;2;35,4
1441542922,77;1;39,0
1441542922,77;2;35,3
1441542923,17;1;39,1
1441542923,17;2;35,4
1441542923,57;1;38,9
1441542923,57;2;35,4
1441542923,97;1;38,8
1441542923,97;2;35,4
1441542924,38;1;39,0
1441542924,38;2;35,3
1441542924,78;1;39,0
1441542924,78;2;35,4
1441542925,18;1;39,1
1441542925,18;2;35,5
1441542925,59;1;39,1
1441542925,59;2;35,4
1441542925,99;1;39,0
1441542925,99;2;35,4
1441542926,39;1;39,1
1441542926,39;2;35,5
1441542926,79;1;39,0
1441542926,79;2;35,2
1441542927,2;1;39,0
1441542927,2;2;35,5
1441542927,6;1;38,9
1441542927,6;2;35,4
1441542928,0;1;38,9
1441542928,0;2;35,2
1441542928,4;1;38,9
1441542928,4;2;35,4
1441542928,81;1;39,1
1441542928,81;2;35,1
1441542929,21;1;39,0
1441542929,21;2;35,4
1441542929,61;1;39,0
1441542929,61;2;35,4
1441542930,02;1;39,1
1441542930,02;2;35,4
1441542930,42;1;38,8
1441542930,42;2;35,3
1441542930,82;1;38,9
1441542930,82;2;35,6
1441542931,22;1;39,0
1441542931,22;2;35,4
1441542931,63;1;38,9
1441542931,63;2;35,3
1441542932,03;1;38,9
1441542932,03;2;35,4
1441542932,43;1;38,8
1441542932,43;2;35,2
1441542932,84;1;39,0
1441542932,84;2;35,3
1441542933,24;1;39,0
1441542933,24;2;35,4
1441542933,64;1;38,9
1441542933,64;2;35,3
1441542934,04;1;38,9
1441542934,04;2;35,4
1441542934,45;1;38,9
1441542934,45;2;35,5
1441542934,85;1;39,0
1441542934,85;2;35,3
1441542935,25;1;39,0
1441542935,25;2;35,4
1441542935,66;1;39,0
1441542935,66;2;35,4
1441542936,06;1;39,2
1441542936,06;2;35,4
1441542936,46;1;39,1
1441542936,46;2;35,4
1441542936,86;1;39,1
1441542936,86;2;35,2
1441542937,27;1;38,9
1441542937,27;2;35,4
1441542937,67;1;38,9
1441542937,67;2;35,4
1441542938,07;1;39,1
1441542938,07;2;35,4
1441542938,47;1;39,1
1441542938,47;2;35,4
1441542938,88;1;39,0
1441542938,88;2;35,3
1441542939,28;1;39,0
1441542939,28;2;35,4
1441542939,68;1;39,0
1441542939,68;2;35,4
1441542940,09;1;38,9
1441542940,09;2;35,6
1441542940,49;1;38,9
1441542940,49;2;35,4
1441542940,89;1;38,9
1441542940,89;2;35,4
1441542941,29;1;39,0
1441542941,29;2;35,4
1441542941,7;1;39,0
1441542941,7;2;35,3
1441542942,1;1;38,9
1441542942,1;2;35,4
1441542942,5;1;39,0
1441542942,5;2;35,4
1441542942,91;1;38,9
1441542942,91;2;35,4
1441542943,31;1;38,9
1441542943,31;2;35,4
1441542943,71;1;39,0
1441542943,71;2;35,4
1441542944,11;1;39,1
1441542944,11;2;35,4
1441542944,52;1;39,0
1441542944,52;2;35,4
1441542944,92;1;39,0
1441542944,92;2;35,2
1441542945,32;1;38,9
1441542945,32;2;35,5
1441542945,72;1;38,9
1441542945,72;2;35,4
1441542946,13;1;39,0
1441542946,13;2;35,4
1441542946,53;1;39,1
1441542946,53;2;35,5
1441542946,93;1;39,0
1441542946,93;2;35,3
1441542947,34;1;38,9
1441542947,34;2;35,5
1441542947,74;1;39,0
1441542947,74;2;35,4
1441542948,14;1;38,8
1441542948,14;2;35,4
1441542948,54;1;38,9
1441542948,54;2;35,4
1441542948,95;1;38,9
1441542948,95;2;35,4
1441542949,35;1;39,1
1441542949,35;2;35,5
1441542949,75;1;39,0
1441542949,75;2;35,5
1441542950,16;1;38,9
1441542950,16;2;35,4
1441542950,56;1;39,1
1441542950,56;2;35,5
1441542950,96;1;38,9
1441542950,96;2;35,4
1441542951,36;1;39,0
1441542951,36;2;35,4
1441542951,77;1;38,9
1441542951,77;2;35,4
1441542952,17;1;39,1
1441542952,17;2;35,4
1441542952,57;1;38,9
1441542952,57;2;35,6
1441542952,98;1;39,0
1441542952,98;2;35,4
1441542953,38;1;38,9
1441542953,38;2;35,5
1441542953,78;1;39,1
1441542953,78;2;35,4
1441542954,18;1;39,0
1441542954,18;2;35,6
1441542954,59;1;39,0
1441542954,59;2;35,5
1441542954,99;1;39,1
1441542954,99;2;35,4
1441542955,39;1;38,9
1441542955,39;2;35,5
1441542955,79;1;39,1
1441542955,79;2;35,5
1441542956,2;1;38,9
1441542956,2;2;35,4
1441542956,6;1;39,0
1441542956,6;2;35,4
1441542957,0;1;39,1
1441542957,0;2;35,4
1441542957,41;1;39,1
1441542957,41;2;35,4
1441542957,81;1;39,1
1441542957,81;2;35,6
1441542958,21;1;38,8
1441542958,21;2;35,2
1441542958,61;1;39,1
1441542958,61;2;35,4
1441542959,02;1;39,0
1441542959,02;2;35,4
1441542959,42;1;39,0
1441542959,42;2;35,5
1441542959,82;1;38,9
1441542959,82;2;35,5
1441542960,22;1;39,0
1441542960,22;2;35,3
1441542960,63;1;39,0
1441542960,63;2;35,4
1441542961,03;1;38,8
1441542961,03;2;35,2
1441542961,43;1;39,0
1441542961,43;2;35,4
1441542961,84;1;39,2
1441542961,84;2;35,4
1441542962,24;1;38,9
1441542962,24;2;35,2
1441542962,64;1;39,1
1441542962,64;2;35,4
1441542963,04;1;39,1
1441542963,04;2;35,3
1441542963,45;1;38,9
1441542963,45;2;35,4
1441542963,85;1;38,9
1441542963,85;2;35,5
1441542964,25;1;38,9
1441542964,25;2;35,3
1441542964,66;1;39,1
1441542964,66;2;35,4
1441542965,06;1;39,0
1441542965,06;2;35,4
1441542965,46;1;38,9
1441542965,46;2;35,4
1441542965,86;1;39,1
1441542965,86;2;35,5
1441542966,27;1;39,0
1441542966,27;2;35,4
1441542966,67;1;39,0
1441542966,67;2;35,4
1441542967,07;1;39,1
1441542967,07;2;35,3
1441542967,48;1;39,0
